SiteID,FxiletID,Name,Criticality,RelevantComputerCount
1,5012170492,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170492 (x64),Important,88
1,5012170493,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170493 (x64),Critical,15
1,5012170494,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170494 (x64),Critical,70
1,5012170495,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170495 (x64),Low,15
1,5012170496,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170496 (x64),Critical,61
1,5012170497,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170497 (x64),Important,13
1,5012170498,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170498 (x64),Low,39
1,5012170499,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170499 (x64),Low,15
1,5012170500,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170500 (x64),Moderate,63
1,5012170501,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170501 (x64),Important,14
1,5012170502,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170502 (x64),Moderate,23
1,5012170503,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170503 (x64),Critical,89
1,5012170504,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170504 (x64),Critical,17
1,5012170505,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170505 (x64),Low,37
1,5012170506,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170506 (x64),Critical,27
1,5012170507,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170507 (x64),Important,64
1,5012170508,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170508 (x64),Moderate,96
1,5012170509,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170509 (x64),Low,24
1,5012170510,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170510 (x64),Moderate,93
1,5012170511,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170511 (x64),Critical,54
1,5012170512,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170512 (x64),Important,83
1,5012170513,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170513 (x64),Moderate,19
1,5012170514,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170514 (x64),Moderate,76
1,5012170515,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170515 (x64),Moderate,61
1,5012170516,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170516 (x64),Important,55
1,5012170517,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170517 (x64),Low,10
1,5012170518,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170518 (x64),Critical,82
1,5012170519,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170519 (x64),Important,64
1,5012170520,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170520 (x64),Low,91
1,5012170521,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170521 (x64),Low,58
1,5012170522,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170522 (x64),Critical,86
1,5012170523,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170523 (x64),Critical,20
1,5012170524,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170524 (x64),Low,93
1,5012170525,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170525 (x64),Low,59
1,5012170526,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170526 (x64),Moderate,65
1,5012170527,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170527 (x64),Moderate,40
1,5012170528,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170528 (x64),Critical,98
1,5012170529,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170529 (x64),Low,24
1,5012170530,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170530 (x64),Low,96
1,5012170531,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170531 (x64),Important,85
1,5012170532,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170532 (x64),Moderate,7
1,5012170533,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170533 (x64),Critical,28
1,5012170534,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170534 (x64),Low,28
1,5012170535,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170535 (x64),Important,22
1,5012170536,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170536 (x64),Critical,21
1,5012170537,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170537 (x64),Moderate,85
1,5012170538,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170538 (x64),Low,51
1,5012170539,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170539 (x64),Low,20
1,5012170540,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170540 (x64),Critical,99
1,5012170541,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170541 (x64),Moderate,54
1,5012170542,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170542 (x64),Critical,68
1,5012170543,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170543 (x64),Critical,74
1,5012170544,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170544 (x64),Critical,25
1,5012170545,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170545 (x64),Moderate,11
1,5012170546,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170546 (x64),Low,59
1,5012170547,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170547 (x64),Important,37
1,5012170548,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170548 (x64),Low,6
1,5012170549,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170549 (x64),Critical,15
1,5012170550,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170550 (x64),Low,28
1,5012170551,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170551 (x64),Moderate,15
1,5012170552,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170552 (x64),Important,33
1,5012170553,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170553 (x64),Important,29
1,5012170554,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170554 (x64),Moderate,26
1,5012170555,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170555 (x64),Important,96
1,5012170556,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170556 (x64),Critical,48
1,5012170557,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170557 (x64),Moderate,33
1,5012170558,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170558 (x64),Moderate,87
1,5012170559,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170559 (x64),Critical,11
1,5012170560,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170560 (x64),Important,12
1,5012170561,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170561 (x64),Critical,93
1,5012170562,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170562 (x64),Moderate,97
1,5012170563,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170563 (x64),Low,71
1,5012170564,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170564 (x64),Important,22
1,5012170565,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170565 (x64),Critical,79
1,5012170566,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170566 (x64),Moderate,48
1,5012170567,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170567 (x64),Important,22
1,5012170568,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170568 (x64),Critical,50
1,5012170569,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170569 (x64),Low,31
1,5012170570,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170570 (x64),Low,42
1,5012170571,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170571 (x64),Moderate,41
1,5012170572,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170572 (x64),Critical,1
1,5012170573,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170573 (x64),Critical,19
1,5012170574,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170574 (x64),Low,15
1,5012170575,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170575 (x64),Low,77
1,5012170576,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170576 (x64),Moderate,2
1,5012170577,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170577 (x64),Moderate,79
1,5012170578,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170578 (x64),Important,45
1,5012170579,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170579 (x64),Moderate,15
1,5012170580,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170580 (x64),Critical,1
1,5012170581,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170581 (x64),Important,14
1,5012170582,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170582 (x64),Critical,60
1,5012170583,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170583 (x64),Important,87
1,5012170584,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170584 (x64),Low,32
1,5012170585,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170585 (x64),Low,1
1,5012170586,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170586 (x64),Important,21
1,5012170587,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170587 (x64),Critical,74
1,5012170588,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170588 (x64),Moderate,23
1,5012170589,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170589 (x64),Critical,53
1,5012170590,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170590 (x64),Critical,55
1,5012170591,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170591 (x64),Low,16
1,5012170592,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170592 (x64),Low,33
1,5012170593,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170593 (x64),Moderate,70
1,5012170594,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170594 (x64),Low,39
1,5012170595,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170595 (x64),Important,87
1,5012170596,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170596 (x64),Important,87
1,5012170597,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170597 (x64),Important,5
1,5012170598,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170598 (x64),Moderate,28
1,5012170599,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170599 (x64),Critical,45
1,5012170600,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170600 (x64),Moderate,88
1,5012170601,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170601 (x64),Moderate,48
1,5012170602,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170602 (x64),Low,42
1,5012170603,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170603 (x64),Critical,58
1,5012170604,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170604 (x64),Important,34
1,5012170605,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170605 (x64),Moderate,95
1,5012170606,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170606 (x64),Critical,10
1,5012170607,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170607 (x64),Moderate,92
1,5012170608,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170608 (x64),Critical,49
1,5012170609,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170609 (x64),Important,52
1,5012170610,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170610 (x64),Low,94
1,5012170611,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170611 (x64),Critical,11
1,5012170612,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170612 (x64),Moderate,59
1,5012170613,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170613 (x64),Critical,83
1,5012170614,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170614 (x64),Important,79
1,5012170615,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170615 (x64),Low,17
1,5012170616,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170616 (x64),Critical,45
1,5012170617,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170617 (x64),Moderate,78
1,5012170618,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170618 (x64),Low,59
1,5012170619,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170619 (x64),Critical,21
1,5012170620,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170620 (x64),Low,64
1,5012170621,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170621 (x64),Critical,46
1,5012170622,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170622 (x64),Low,20
1,5012170623,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170623 (x64),Low,12
1,5012170624,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170624 (x64),Low,66
1,5012170625,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170625 (x64),Low,86
1,5012170626,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170626 (x64),Important,50
1,5012170627,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170627 (x64),Moderate,69
1,5012170628,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170628 (x64),Moderate,51
1,5012170629,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170629 (x64),Important,24
1,5012170630,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170630 (x64),Moderate,48
1,5012170631,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170631 (x64),Critical,73
1,5012170632,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170632 (x64),Moderate,96
1,5012170633,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170633 (x64),Critical,47
1,5012170634,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170634 (x64),Important,15
1,5012170635,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170635 (x64),Moderate,14
1,5012170636,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170636 (x64),Low,71
1,5012170637,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170637 (x64),Low,44
1,5012170638,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170638 (x64),Moderate,77
1,5012170639,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170639 (x64),Low,32
1,5012170640,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170640 (x64),Moderate,65
1,5012170641,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170641 (x64),Important,32
1,5012170642,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170642 (x64),Critical,55
1,5012170643,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170643 (x64),Low,55
1,5012170644,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170644 (x64),Important,46
1,5012170645,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170645 (x64),Low,4
1,5012170646,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170646 (x64),Moderate,31
1,5012170647,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170647 (x64),Important,81
1,5012170648,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170648 (x64),Critical,53
1,5012170649,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170649 (x64),Moderate,39
1,5012170650,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170650 (x64),Important,86
1,5012170651,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170651 (x64),Critical,8
1,5012170652,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170652 (x64),Low,67
1,5012170653,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170653 (x64),Moderate,29
1,5012170654,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170654 (x64),Critical,77
1,5012170655,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170655 (x64),Low,44
1,5012170656,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170656 (x64),Important,43
1,5012170657,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170657 (x64),Important,91
1,5012170658,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170658 (x64),Important,14
1,5012170659,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170659 (x64),Important,76
1,5012170660,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170660 (x64),Important,92
1,5012170661,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170661 (x64),Important,76
1,5012170662,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170662 (x64),Important,47
1,5012170663,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170663 (x64),Important,62
1,5012170664,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170664 (x64),Important,9
1,5012170665,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170665 (x64),Moderate,73
1,5012170666,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170666 (x64),Moderate,81
1,5012170667,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170667 (x64),Critical,92
1,5012170668,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170668 (x64),Critical,76
1,5012170669,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170669 (x64),Important,11
1,5012170670,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170670 (x64),Low,13
1,5012170671,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170671 (x64),Low,12
1,5012170672,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170672 (x64),Important,100
1,5012170673,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170673 (x64),Critical,21
1,5012170674,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170674 (x64),Critical,35
1,5012170675,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170675 (x64),Important,40
1,5012170676,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170676 (x64),Moderate,51
1,5012170677,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170677 (x64),Low,43
1,5012170678,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170678 (x64),Low,61
1,5012170679,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170679 (x64),Moderate,14
1,5012170680,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170680 (x64),Important,68
1,5012170681,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170681 (x64),Low,86
1,5012170682,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170682 (x64),Important,99
1,5012170683,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170683 (x64),Moderate,93
1,5012170684,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170684 (x64),Important,78
1,5012170685,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170685 (x64),Important,52
1,5012170686,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170686 (x64),Important,44
1,5012170687,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170687 (x64),Moderate,43
1,5012170688,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170688 (x64),Moderate,81
1,5012170689,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170689 (x64),Important,40
1,5012170690,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170690 (x64),Critical,33
1,5012170691,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170691 (x64),Important,46
1,5012170692,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170692 (x64),Low,48
1,5012170693,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170693 (x64),Critical,99
1,5012170694,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170694 (x64),Important,45
1,5012170695,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170695 (x64),Moderate,99
1,5012170696,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170696 (x64),Moderate,67
1,5012170697,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170697 (x64),Critical,73
1,5012170698,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170698 (x64),Moderate,100
1,5012170699,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170699 (x64),Moderate,25
1,5012170700,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170700 (x64),Important,10
1,5012170701,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170701 (x64),Important,58
1,5012170702,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170702 (x64),Critical,71
1,5012170703,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170703 (x64),Moderate,66
1,5012170704,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170704 (x64),Moderate,39
1,5012170705,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170705 (x64),Moderate,55
1,5012170706,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170706 (x64),Critical,1
1,5012170707,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170707 (x64),Important,76
1,5012170708,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170708 (x64),Moderate,79
1,5012170709,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170709 (x64),Low,91
1,5012170710,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170710 (x64),Important,36
1,5012170711,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170711 (x64),Critical,5
1,5012170712,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170712 (x64),Critical,65
1,5012170713,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170713 (x64),Critical,76
1,5012170714,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170714 (x64),Important,38
1,5012170715,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170715 (x64),Low,65
1,5012170716,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170716 (x64),Low,61
1,5012170717,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170717 (x64),Moderate,33
1,5012170718,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170718 (x64),Critical,9
1,5012170719,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170719 (x64),Low,62
1,5012170720,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170720 (x64),Moderate,36
1,5012170721,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170721 (x64),Moderate,67
1,5012170722,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170722 (x64),Moderate,5
1,5012170723,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170723 (x64),Moderate,64
1,5012170724,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170724 (x64),Critical,4
1,5012170725,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170725 (x64),Critical,76
1,5012170726,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170726 (x64),Important,55
1,5012170727,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170727 (x64),Critical,72
1,5012170728,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170728 (x64),Moderate,77
1,5012170729,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170729 (x64),Critical,25
1,5012170730,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170730 (x64),Moderate,63
1,5012170731,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170731 (x64),Important,44
1,5012170732,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170732 (x64),Critical,46
1,5012170733,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170733 (x64),Important,5
1,5012170734,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170734 (x64),Critical,27
1,5012170735,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170735 (x64),Critical,81
1,5012170736,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170736 (x64),Important,100
1,5012170737,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170737 (x64),Low,49
